,age,gender,split,final
15258,42,W,02:00:08,04:30:01
15259,46,M,01:59:39,04:30:01
15260,24,W,02:03:10,04:30:02
15261,54,M,01:58:28,04:30:02
15262,36,W,01:52:35,04:30:02
15263,45,M,01:54:22,04:30:03
15264,30,W,02:00:38,04:30:03
15265,48,M,02:00:55,04:30:04
15266,43,M,01:54:12,04:30:04
15267,25,M,01:43:10,04:30:05
15268,49,M,01:59:55,04:30:05
15269,27,W,01:59:44,04:30:05
15270,26,M,01:58:25,04:30:05
15271,40,M,01:58:31,04:30:06
15272,24,M,02:03:02,04:30:06
15273,35,M,02:02:46,04:30:06
15274,63,M,01:58:42,04:30:06
15275,57,M,02:04:00,04:30:07
15276,49,M,01:53:31,04:30:07
15277,54,W,02:00:27,04:30:07
15278,39,M,02:07:55,04:30:07
15279,53,M,01:59:24,04:30:08
15280,53,W,01:58:02,04:30:08
15281,36,W,01:56:22,04:30:08
15282,41,M,01:56:30,04:30:08
15283,39,M,01:56:06,04:30:08
15284,30,M,01:41:14,04:30:08
15285,26,W,02:02:32,04:30:08
15286,50,M,01:58:51,04:30:08
15287,41,W,01:59:12,04:30:08
15288,47,W,02:07:56,04:30:09
15289,49,W,01:52:36,04:30:10
15290,40,W,01:54:58,04:30:10
15291,48,M,01:50:57,04:30:10
15292,48,W,02:00:07,04:30:10
15293,38,M,01:51:25,04:30:10
15294,46,W,01:56:26,04:30:10
15295,45,M,02:05:38,04:30:10
15296,37,M,02:02:59,04:30:11
15297,22,M,01:59:43,04:30:11
15298,38,W,02:02:33,04:30:11
15299,53,M,01:50:59,04:30:11
15300,40,M,01:59:51,04:30:11
15301,51,M,01:50:45,04:30:12
15302,46,M,02:02:42,04:30:12
15303,45,M,01:52:51,04:30:13
15304,34,M,02:00:51,04:30:13
15305,50,M,01:52:27,04:30:13
15306,26,W,02:01:07,04:30:13
15307,33,W,01:56:43,04:30:14
15308,48,M,02:01:28,04:30:14
15309,45,M,02:03:38,04:30:14
15310,48,M,01:57:16,04:30:14
15311,50,M,02:01:49,04:30:14
15312,32,M,02:00:27,04:30:14
15313,34,W,02:00:28,04:30:14
15314,33,M,02:04:22,04:30:15
15315,29,M,02:01:20,04:30:15
15316,52,W,02:05:14,04:30:15
15317,54,M,02:09:19,04:30:15
15318,36,M,01:53:18,04:30:16
15319,34,M,01:57:10,04:30:16
15320,44,M,01:54:47,04:30:16
15321,44,W,01:52:32,04:30:17
15322,36,W,01:57:46,04:30:17
15323,38,W,01:59:32,04:30:17
15324,42,W,01:58:47,04:30:17
15325,27,M,02:04:33,04:30:17
15326,40,M,01:56:32,04:30:18
15327,30,M,02:04:51,04:30:19
15328,53,W,02:06:38,04:30:19
15329,37,W,02:01:32,04:30:19
15330,34,W,02:04:23,04:30:19
15331,49,W,01:52:57,04:30:20
15332,51,M,01:57:55,04:30:20
15333,29,W,01:58:31,04:30:20
15334,36,M,01:55:58,04:30:21
15335,49,M,01:57:14,04:30:21
15336,24,M,01:59:16,04:30:21
15337,49,M,01:58:44,04:30:22
15338,31,M,01:50:31,04:30:22
15339,46,W,01:59:05,04:30:22
15340,33,M,01:56:24,04:30:23
15341,23,M,01:39:15,04:30:23
15342,50,W,01:58:16,04:30:23
15343,57,M,01:59:09,04:30:23
15344,49,M,01:54:07,04:30:23
15345,29,W,02:03:28,04:30:24
15346,55,M,01:57:33,04:30:24
15347,38,W,02:06:59,04:30:25
15348,34,M,01:54:10,04:30:25
15349,54,M,01:54:29,04:30:25
15350,29,M,02:14:25,04:30:25
15351,35,M,02:00:14,04:30:26
15352,49,M,01:54:41,04:30:27
15353,55,W,01:58:18,04:30:27
15354,49,M,01:44:19,04:30:27
15355,52,M,01:52:11,04:30:28
15356,36,M,01:58:10,04:30:28
15357,49,M,01:53:33,04:30:28
15358,40,W,01:59:47,04:30:29
15359,22,W,01:50:43,04:30:29
15360,25,M,01:48:28,04:30:30
15361,53,M,02:00:07,04:30:30
15362,44,W,01:58:06,04:30:31
15363,43,W,02:02:25,04:30:31
15364,39,M,02:01:12,04:30:31
15365,29,M,01:48:20,04:30:31
15366,43,M,01:53:39,04:30:31
15367,35,W,02:01:27,04:30:31
15368,32,M,01:55:22,04:30:32
15369,42,M,02:00:51,04:30:32
15370,23,M,01:55:26,04:30:32
15371,44,M,01:55:31,04:30:33
15372,34,M,02:07:46,04:30:34
15373,41,M,02:07:36,04:30:34
15374,46,M,01:58:46,04:30:34
15375,43,M,01:58:32,04:30:34
15376,38,M,01:50:53,04:30:35
15377,49,M,01:55:56,04:30:36
15378,53,M,02:00:23,04:30:36
15379,39,M,02:07:52,04:30:36
15380,32,M,01:57:38,04:30:37
15381,47,M,02:02:48,04:30:37
15382,34,W,01:59:12,04:30:37
15383,47,W,01:57:55,04:30:37
15384,36,W,01:59:06,04:30:37
15385,50,W,02:00:10,04:30:37
15386,22,W,02:00:56,04:30:38
15387,50,M,01:49:05,04:30:38
15388,42,M,02:01:20,04:30:38
15389,42,M,02:00:36,04:30:38
15390,52,W,01:58:30,04:30:39
15391,31,M,01:53:34,04:30:39
15392,39,W,02:00:36,04:30:39
15393,64,M,01:53:40,04:30:40
15394,35,M,02:00:24,04:30:41
15395,32,M,01:54:26,04:30:41
15396,26,W,02:02:49,04:30:41
15397,38,M,02:04:24,04:30:41
15398,43,W,01:59:17,04:30:41
15399,46,W,02:01:41,04:30:41
15400,22,M,02:06:38,04:30:42
15401,40,M,01:53:57,04:30:42
15402,54,M,01:54:06,04:30:42
15403,24,W,02:03:19,04:30:42
15404,33,M,01:56:50,04:30:43
15405,32,W,02:04:42,04:30:43
15406,54,M,01:55:56,04:30:43
15407,44,M,01:59:07,04:30:43
15408,34,M,01:44:00,04:30:43
15409,41,W,01:57:53,04:30:43
15410,29,W,02:02:23,04:30:44
15411,38,M,01:48:50,04:30:44
15412,27,W,01:56:02,04:30:45
15413,40,W,02:00:09,04:30:45
15414,28,W,02:06:32,04:30:45
15415,34,M,01:56:57,04:30:45
15416,33,M,01:54:02,04:30:45
15417,30,W,02:08:48,04:30:45
15418,45,W,02:02:18,04:30:45
15419,47,M,01:52:36,04:30:46
15420,30,W,01:57:59,04:30:47
15421,46,M,01:42:42,04:30:47
15422,34,M,01:58:54,04:30:47
15423,37,M,01:58:33,04:30:48
15424,27,W,02:09:40,04:30:49
15425,36,M,01:53:34,04:30:49
15426,55,M,01:59:21,04:30:50
15427,44,W,02:04:08,04:30:50
15428,20,M,01:49:59,04:30:52
15429,35,M,01:38:53,04:30:52
15430,35,M,02:13:57,04:30:52
15431,44,M,01:45:04,04:30:52
15432,31,M,01:57:34,04:30:52
15433,28,M,01:56:20,04:30:52
15434,33,W,01:52:18,04:30:52
15435,44,W,02:01:31,04:30:52
15436,41,M,01:58:17,04:30:53
15437,50,M,02:13:28,04:30:53
15438,39,W,02:00:25,04:30:53
15439,37,M,01:58:31,04:30:53
15440,51,M,01:53:35,04:30:55
15441,31,M,01:58:37,04:30:56
15442,32,M,01:50:47,04:30:56
15443,35,W,01:51:28,04:30:56
15444,54,M,01:51:07,04:30:57
15445,37,M,02:02:00,04:30:57
15446,39,M,02:00:53,04:30:57
15447,31,M,02:01:54,04:30:58
15448,28,W,01:59:07,04:30:58
15449,34,W,01:49:55,04:30:58
15450,33,W,01:53:40,04:30:59
15451,31,M,01:51:26,04:31:00
15452,44,M,02:00:01,04:31:00
15453,36,M,02:04:14,04:31:00
15454,29,M,01:42:10,04:31:00
15455,57,M,01:59:02,04:31:00
15456,39,M,02:00:09,04:31:01
15457,57,M,01:54:43,04:31:01
15458,41,M,01:54:56,04:31:02
15459,42,W,01:59:31,04:31:02
15460,33,M,02:01:59,04:31:02
15461,39,M,01:47:23,04:31:02
15462,43,M,01:47:47,04:31:02
15463,38,M,01:55:36,04:31:02
15464,52,M,01:59:42,04:31:02
15465,39,M,01:51:02,04:31:02
15466,26,M,02:02:40,04:31:03
15467,28,M,01:46:47,04:31:03
15468,27,W,02:10:27,04:31:03
15469,31,W,01:58:03,04:31:04
15470,30,W,02:05:29,04:31:04
15471,59,M,01:53:20,04:31:04
15472,19,W,01:57:03,04:31:04
15473,32,M,01:59:41,04:31:05
15474,31,M,02:00:09,04:31:05
15475,28,W,02:08:56,04:31:05
15476,45,M,02:03:12,04:31:05
15477,55,M,02:01:09,04:31:05
15478,47,M,01:52:23,04:31:05
15479,45,M,01:58:28,04:31:06
15480,28,M,01:56:04,04:31:06
15481,48,M,01:46:48,04:31:06
15482,34,M,01:47:02,04:31:07
15483,35,M,01:56:40,04:31:07
15484,30,W,01:59:50,04:31:07
15485,44,M,01:58:39,04:31:07
15486,55,W,02:08:50,04:31:07
15487,27,W,02:00:47,04:31:08
15488,53,W,01:59:14,04:31:08
15489,37,M,02:05:55,04:31:08
15490,34,M,01:54:13,04:31:08
15491,31,M,01:49:52,04:31:08
15492,62,M,02:01:20,04:31:08
15493,59,M,01:55:50,04:31:08
15494,52,M,01:57:36,04:31:09
15495,36,M,02:00:17,04:31:09
15496,34,M,01:41:42,04:31:10
15497,52,M,01:54:10,04:31:10
15498,37,W,01:56:50,04:31:10
15499,34,M,01:48:16,04:31:11
15500,26,M,01:57:55,04:31:11
15501,33,W,02:02:51,04:31:11
15502,28,M,02:12:34,04:31:11
15503,46,M,01:53:02,04:31:12
15504,55,M,01:54:07,04:31:12
15505,40,M,01:57:23,04:31:12
15506,59,W,02:03:00,04:31:13
15507,30,M,02:05:36,04:31:13
15508,26,M,02:00:00,04:31:14
15509,60,M,01:58:45,04:31:14
15510,42,W,02:01:49,04:31:14
15511,55,M,02:03:39,04:31:15
15512,38,W,01:54:42,04:31:15
15513,33,M,01:59:00,04:31:15
15514,54,M,01:58:01,04:31:15
15515,47,M,01:59:08,04:31:15
15516,30,M,01:49:47,04:31:15
15517,40,M,01:59:22,04:31:16
15518,44,M,01:55:31,04:31:16
15519,37,W,02:00:18,04:31:16
15520,23,W,02:04:45,04:31:16
15521,31,M,01:49:46,04:31:17
15522,55,M,01:50:17,04:31:17
15523,46,M,01:58:00,04:31:17
15524,49,M,01:52:46,04:31:17
15525,31,W,01:53:57,04:31:18
15526,47,M,01:58:12,04:31:18
15527,23,W,02:09:53,04:31:18
15528,26,W,01:57:50,04:31:18
15529,29,M,01:49:38,04:31:18
15530,43,W,01:53:28,04:31:18
15531,61,M,01:58:24,04:31:19
15532,49,M,01:59:19,04:31:20
15533,63,M,01:53:25,04:31:20
15534,28,W,02:03:49,04:31:20
15535,44,M,01:54:39,04:31:21
15536,32,M,01:48:29,04:31:21
15537,46,M,01:59:43,04:31:22
15538,42,M,01:54:14,04:31:22
15539,29,W,01:59:29,04:31:23
15540,42,M,01:43:08,04:31:24
15541,40,M,02:00:03,04:31:24
15542,31,W,01:57:12,04:31:24
15543,29,W,01:55:26,04:31:24
15544,43,W,01:54:32,04:31:25
15545,27,W,02:09:01,04:31:25
15546,33,M,01:53:53,04:31:26
15547,28,W,01:54:45,04:31:26
15548,58,M,01:55:30,04:31:26
15549,34,M,02:04:40,04:31:27
15550,34,M,01:59:03,04:31:27
15551,38,M,02:01:37,04:31:27
15552,28,M,01:55:01,04:31:27
15553,46,M,01:58:36,04:31:27
15554,53,W,02:03:42,04:31:28
15555,52,M,01:54:11,04:31:28
15556,26,M,01:57:14,04:31:28
15557,38,W,01:57:09,04:31:28
15558,36,M,01:54:23,04:31:28
15559,46,M,02:06:42,04:31:28
15560,37,M,01:54:47,04:31:29
15561,41,M,01:44:19,04:31:29
15562,46,M,02:03:01,04:31:30
15563,47,M,01:53:34,04:31:30
15564,48,W,02:06:13,04:31:30
15565,33,W,02:04:42,04:31:30
15566,31,W,01:55:33,04:31:30
15567,49,M,01:57:08,04:31:30
15568,30,M,01:59:05,04:31:30
15569,30,M,02:00:25,04:31:30
15570,26,W,01:56:57,04:31:31
15571,43,M,01:39:26,04:31:31
15572,32,M,02:00:04,04:31:32
15573,27,M,02:01:26,04:31:32
15574,30,W,01:57:01,04:31:32
15575,46,M,01:53:55,04:31:33
15576,52,M,01:58:15,04:31:33
15577,29,M,02:03:48,04:31:33
15578,45,W,02:01:24,04:31:34
15579,35,W,02:03:56,04:31:34
15580,37,W,02:05:15,04:31:34
15581,33,W,02:03:36,04:31:34
15582,38,W,02:04:40,04:31:34
15583,41,M,01:54:28,04:31:35
15584,35,M,01:56:56,04:31:35
15585,54,W,01:58:24,04:31:35
15586,48,M,02:00:51,04:31:35
15587,39,M,01:54:08,04:31:37
15588,30,W,01:50:23,04:31:37
15589,52,M,02:00:19,04:31:37
15590,43,M,02:08:45,04:31:37
15591,34,M,01:51:57,04:31:37
15592,58,W,01:59:34,04:31:38
15593,26,M,01:49:43,04:31:38
15594,32,M,02:06:30,04:31:39
15595,35,M,02:05:05,04:31:39
15596,50,W,02:00:32,04:31:40
15597,37,M,01:54:28,04:31:40
15598,36,W,02:06:01,04:31:41
15599,45,M,01:57:30,04:31:42
15600,48,M,01:52:00,04:31:42
15601,58,M,01:57:27,04:31:42
15602,43,W,02:03:06,04:31:42
15603,34,M,01:59:37,04:31:42
15604,39,W,02:04:32,04:31:42
15605,33,W,01:59:22,04:31:43
15606,46,M,01:56:36,04:31:44
15607,35,M,01:58:03,04:31:44
15608,33,M,01:59:12,04:31:44
15609,46,M,01:49:29,04:31:44
15610,34,M,01:54:16,04:31:44
15611,26,W,01:54:47,04:31:45
15612,20,M,01:57:57,04:31:45
15613,46,W,02:02:21,04:31:45
15614,31,M,02:03:11,04:31:45
15615,51,W,02:02:07,04:31:46
15616,44,M,02:01:02,04:31:46
15617,35,M,01:59:30,04:31:46
15618,52,M,01:59:41,04:31:46
15619,37,M,01:52:07,04:31:47
15620,29,M,01:55:55,04:31:47
15621,42,M,02:01:02,04:31:48
15622,44,W,01:58:29,04:31:48
15623,31,W,02:00:14,04:31:49
15624,56,M,01:47:01,04:31:49
15625,40,W,01:52:57,04:31:50
15626,49,M,01:53:31,04:31:50
15627,54,M,02:03:44,04:31:50
15628,30,M,01:55:16,04:31:50
15629,40,M,02:00:50,04:31:50
15630,47,W,01:59:30,04:31:50
15631,27,M,02:02:21,04:31:50
15632,51,M,02:02:02,04:31:51
15633,31,W,02:00:30,04:31:51
15634,29,M,01:48:10,04:31:51
15635,29,W,01:47:25,04:31:52
15636,28,M,01:54:36,04:31:52
15637,61,M,02:00:41,04:31:52
15638,52,M,01:57:26,04:31:52
15639,35,M,01:53:39,04:31:52
15640,31,W,02:04:19,04:31:52
15641,40,M,01:56:10,04:31:52
15642,39,W,02:07:05,04:31:52
15643,56,M,02:00:11,04:31:53
15644,30,W,01:55:31,04:31:53
15645,24,W,02:01:25,04:31:53
15646,33,W,01:57:40,04:31:54
15647,42,M,01:58:30,04:31:54
15648,54,M,01:57:15,04:31:54
15649,45,M,01:59:39,04:31:54
15650,43,W,01:53:09,04:31:54
15651,46,M,01:54:53,04:31:54
15652,33,M,02:02:58,04:31:54
15653,43,M,02:00:36,04:31:54
15654,44,M,01:59:10,04:31:54
15655,36,W,02:02:13,04:31:55
15656,51,M,02:01:30,04:31:55
15657,49,W,01:57:55,04:31:55
15658,52,M,01:56:48,04:31:55
15659,58,M,02:00:23,04:31:56
15660,51,W,02:00:48,04:31:56
15661,43,M,01:59:23,04:31:56
15662,39,M,01:50:51,04:31:56
15663,38,W,01:56:40,04:31:56
15664,61,M,01:56:47,04:31:56
15665,34,W,02:04:56,04:31:57
15666,38,W,02:04:01,04:31:57
15667,32,M,01:51:43,04:31:57
15668,25,W,01:52:39,04:31:57
15669,41,M,01:58:43,04:31:58
15670,32,M,01:57:00,04:31:58
15671,24,W,01:59:49,04:31:59
15672,32,W,02:04:20,04:32:00
15673,42,M,01:50:01,04:32:00
15674,56,W,01:59:14,04:32:00
15675,31,W,02:00:44,04:32:00
15676,24,M,02:05:33,04:32:00
15677,52,W,02:00:09,04:32:01
15678,30,M,02:00:07,04:32:01
15679,37,M,01:56:06,04:32:01
15680,47,M,01:49:39,04:32:02
15681,42,W,01:52:51,04:32:02
15682,33,M,01:54:10,04:32:02
15683,50,M,01:49:32,04:32:02
15684,67,M,01:59:16,04:32:03
15685,33,M,01:48:47,04:32:03
15686,31,W,01:54:37,04:32:03
15687,46,M,01:49:39,04:32:03
15688,54,M,01:55:04,04:32:04
15689,48,M,02:03:46,04:32:04
15690,39,W,01:59:17,04:32:05
15691,26,M,02:09:36,04:32:05
15692,46,M,01:49:13,04:32:05
15693,26,W,02:05:08,04:32:05
15694,59,M,02:01:08,04:32:05
15695,36,M,01:24:13,04:32:06
15696,43,W,01:59:20,04:32:06
15697,30,M,01:53:54,04:32:06
15698,30,W,02:03:45,04:32:06
15699,45,M,01:44:57,04:32:06
15700,31,M,01:47:28,04:32:07
15701,52,W,02:03:05,04:32:07
15702,35,M,02:04:10,04:32:07
15703,51,W,02:05:42,04:32:07
15704,33,M,01:56:03,04:32:07
15705,32,M,01:56:36,04:32:08
15706,41,M,01:51:07,04:32:08
15707,43,M,02:02:14,04:32:08
15708,44,M,02:00:36,04:32:08
15709,28,W,01:59:32,04:32:08
15710,28,W,02:12:12,04:32:09
15711,40,W,01:58:37,04:32:09
15712,39,M,01:57:40,04:32:09
15713,35,W,01:59:01,04:32:09
15714,36,W,01:53:49,04:32:09
15715,36,W,01:42:35,04:32:10
15716,26,W,01:56:54,04:32:10
15717,41,M,01:57:00,04:32:10
15718,30,M,01:54:25,04:32:11
15719,30,M,01:54:02,04:32:11
15720,59,M,02:04:19,04:32:11
15721,41,W,01:57:38,04:32:11
15722,40,M,01:53:01,04:32:11
15723,40,M,01:58:28,04:32:11
15724,33,W,01:59:08,04:32:11
15725,60,M,02:04:40,04:32:12
15726,44,M,02:00:30,04:32:12
15727,31,M,01:54:41,04:32:12
15728,49,M,01:56:44,04:32:12
15729,51,M,01:52:20,04:32:12
15730,42,M,01:40:31,04:32:12
15731,36,M,01:50:32,04:32:12
15732,34,W,02:03:41,04:32:13
15733,30,M,01:57:29,04:32:13
15734,49,M,01:57:07,04:32:13
15735,34,M,01:56:01,04:32:14
15736,41,M,01:59:51,04:32:16
15737,23,W,01:55:28,04:32:17
15738,25,M,01:50:28,04:32:17
15739,42,W,01:51:18,04:32:17
15740,40,M,01:55:26,04:32:17
15741,47,W,01:59:58,04:32:17
15742,56,M,02:00:59,04:32:17
15743,45,W,02:05:34,04:32:18
15744,37,M,01:56:06,04:32:18
15745,47,W,02:00:51,04:32:19
15746,34,M,02:04:49,04:32:20
15747,40,W,01:59:59,04:32:20
15748,22,M,01:58:50,04:32:20
15749,30,M,01:51:01,04:32:20
15750,34,W,01:47:58,04:32:21
15751,40,W,02:05:27,04:32:21
15752,52,M,01:50:20,04:32:21
15753,50,M,02:01:28,04:32:22
15754,42,M,01:54:42,04:32:22
15755,23,M,01:43:58,04:32:22
15756,45,M,02:01:44,04:32:22
15757,47,M,01:57:56,04:32:23
15758,31,M,02:01:07,04:32:23
15759,48,M,01:54:14,04:32:23
15760,64,M,01:59:59,04:32:23
15761,42,W,02:06:22,04:32:23
15762,41,M,01:52:14,04:32:24
15763,23,W,02:12:03,04:32:24
15764,27,W,02:00:42,04:32:24
15765,39,M,02:05:48,04:32:24
15766,24,M,01:46:35,04:32:24
15767,35,M,02:01:36,04:32:25
15768,28,W,01:56:12,04:32:25
15769,18,M,02:03:40,04:32:25
15770,43,W,02:01:41,04:32:25
15771,44,W,02:03:41,04:32:26
15772,29,W,02:05:08,04:32:26
15773,35,M,02:06:47,04:32:26
15774,33,M,01:54:18,04:32:26
15775,55,M,01:52:01,04:32:26
15776,54,M,01:52:32,04:32:26
15777,28,W,01:58:37,04:32:26
15778,42,M,01:56:45,04:32:27
15779,32,M,01:50:04,04:32:27
15780,53,M,01:51:30,04:32:27
15781,47,M,01:51:44,04:32:27
15782,46,M,01:49:48,04:32:28
15783,27,M,01:48:25,04:32:28
15784,49,M,01:54:34,04:32:29
15785,46,M,01:53:40,04:32:29
15786,37,W,02:08:35,04:32:30
15787,27,W,01:52:11,04:32:30
15788,35,M,01:52:12,04:32:30
15789,49,M,01:51:41,04:32:30
15790,36,M,01:48:58,04:32:31
15791,30,W,01:56:20,04:32:31
15792,37,M,01:59:55,04:32:31
15793,39,W,01:59:09,04:32:32
15794,39,W,01:54:54,04:32:32
15795,36,M,01:59:19,04:32:32
15796,46,M,01:53:21,04:32:32
15797,33,M,02:00:01,04:32:32
15798,48,M,01:47:21,04:32:32
15799,49,W,01:58:10,04:32:33
15800,27,M,01:58:35,04:32:33
15801,34,W,02:04:19,04:32:33
15802,36,W,02:07:17,04:32:33
15803,24,M,01:57:20,04:32:33
15804,33,W,02:02:16,04:32:33
15805,39,W,01:54:44,04:32:33
15806,37,W,02:02:39,04:32:35
15807,42,W,02:02:38,04:32:35
15808,51,M,01:57:30,04:32:36
15809,39,M,01:56:44,04:32:36
15810,47,W,01:58:12,04:32:36
15811,40,W,02:01:48,04:32:36
15812,34,W,01:59:36,04:32:37
15813,47,M,01:55:21,04:32:38
15814,39,W,02:04:44,04:32:38
15815,37,M,02:04:16,04:32:38
15816,54,M,01:49:33,04:32:38
15817,37,M,02:35:50,04:32:39
15818,37,M,02:05:39,04:32:39
15819,35,M,01:57:51,04:32:40
15820,47,M,02:01:57,04:32:40
15821,49,M,01:47:47,04:32:40
15822,27,W,01:58:39,04:32:40
15823,50,M,01:56:10,04:32:40
15824,42,W,01:58:15,04:32:40
15825,47,W,02:04:31,04:32:40
15826,44,M,02:03:27,04:32:40
15827,52,M,01:54:08,04:32:41
15828,48,M,02:10:09,04:32:41
15829,37,M,01:55:21,04:32:42
15830,29,W,02:00:41,04:32:42
15831,33,M,01:57:10,04:32:43
15832,56,M,01:55:11,04:32:43
15833,26,M,01:52:09,04:32:43
15834,26,M,01:58:13,04:32:43
15835,18,M,01:56:43,04:32:43
15836,30,W,01:54:46,04:32:44
15837,35,M,01:52:03,04:32:45
15838,51,M,01:59:20,04:32:45
15839,43,M,02:08:22,04:32:45
15840,32,M,01:58:10,04:32:45
15841,35,W,01:54:33,04:32:46
15842,37,M,01:57:12,04:32:46
15843,57,M,02:01:50,04:32:46
15844,29,M,02:00:42,04:32:46
15845,54,M,01:50:00,04:32:46
15846,26,W,02:02:31,04:32:46
15847,29,M,01:54:42,04:32:46
15848,31,M,01:58:28,04:32:46
15849,40,M,01:55:02,04:32:47
15850,50,W,01:56:23,04:32:47
15851,41,W,02:01:22,04:32:47
15852,25,W,02:00:47,04:32:47
15853,61,M,01:40:24,04:32:47
15854,42,M,01:47:20,04:32:48
15855,27,W,01:51:04,04:32:48
15856,34,W,02:00:29,04:32:48
15857,28,W,02:02:25,04:32:48
15858,19,M,01:58:19,04:32:48
15859,41,W,01:58:41,04:32:49
15860,47,M,01:53:22,04:32:49
15861,49,M,01:59:08,04:32:49
15862,24,W,02:01:58,04:32:49
15863,34,M,01:57:01,04:32:49
15864,64,M,01:56:47,04:32:50
15865,38,M,01:45:59,04:32:50
15866,34,W,01:58:00,04:32:50
15867,35,M,02:07:52,04:32:50
15868,39,W,01:50:26,04:32:50
15869,64,M,02:06:07,04:32:50
15870,29,W,02:01:22,04:32:50
15871,30,W,02:02:07,04:32:51
15872,46,M,02:01:42,04:32:51
15873,32,M,01:54:37,04:32:51
15874,58,M,01:55:54,04:32:52
15875,40,M,02:00:30,04:32:52
15876,36,M,01:47:50,04:32:52
15877,54,M,01:54:30,04:32:52
15878,32,M,01:54:03,04:32:53
15879,29,W,02:04:13,04:32:53
15880,42,W,01:56:06,04:32:54
15881,39,M,01:54:49,04:32:54
15882,39,M,01:53:47,04:32:54
15883,50,M,01:57:07,04:32:54
15884,33,M,02:04:03,04:32:55
15885,57,M,02:06:51,04:32:55
15886,43,M,01:46:35,04:32:56
15887,32,W,01:50:35,04:32:56
15888,45,M,02:05:52,04:32:57
15889,40,M,01:59:51,04:32:57
15890,28,W,02:09:50,04:32:57
15891,36,M,02:15:47,04:32:57
15892,53,M,02:00:59,04:32:57
15893,45,W,01:52:57,04:32:57
15894,45,M,01:49:38,04:32:58
15895,36,W,01:59:48,04:32:58
15896,61,M,02:05:10,04:32:58
15897,50,W,02:04:03,04:32:58
15898,32,W,02:12:23,04:32:59
15899,42,M,01:51:27,04:32:59
15900,43,M,02:00:11,04:32:59
15901,40,M,01:49:59,04:33:00
15902,54,W,02:01:23,04:33:00
15903,28,W,02:03:07,04:33:00
15904,45,M,02:06:28,04:33:00
15905,38,M,01:49:04,04:33:01
15906,44,M,01:55:56,04:33:01
15907,46,W,02:05:39,04:33:01
15908,33,M,01:53:31,04:33:01
15909,47,W,02:08:50,04:33:01
15910,47,M,01:59:33,04:33:01
15911,48,W,01:58:20,04:33:02
15912,33,M,01:58:59,04:33:02
15913,46,M,01:58:24,04:33:02
15914,61,M,01:59:31,04:33:02
15915,52,M,01:45:12,04:33:02
15916,28,M,02:05:34,04:33:03
15917,44,M,01:55:30,04:33:03
15918,50,M,01:57:58,04:33:03
15919,35,W,02:01:02,04:33:03
15920,37,M,01:54:52,04:33:03
15921,31,M,01:46:27,04:33:04
15922,31,M,01:46:35,04:33:04
15923,27,W,01:56:59,04:33:04
15924,43,M,01:55:26,04:33:04
15925,29,W,02:02:51,04:33:04
15926,30,M,01:56:06,04:33:04
15927,44,M,01:56:26,04:33:05
15928,42,M,01:58:13,04:33:05
15929,49,W,01:56:24,04:33:05
15930,42,M,02:04:17,04:33:05
15931,36,W,01:57:11,04:33:06
15932,37,M,02:00:29,04:33:06
15933,40,M,01:52:58,04:33:07
15934,29,M,01:56:34,04:33:07
15935,33,M,01:58:56,04:33:07
15936,55,W,02:00:21,04:33:07
15937,42,W,01:58:10,04:33:08
15938,23,W,01:55:43,04:33:08
15939,42,M,01:54:40,04:33:09
15940,36,M,01:59:20,04:33:09
15941,40,M,01:52:51,04:33:09
15942,37,W,02:03:01,04:33:09
15943,30,M,01:58:24,04:33:09
15944,47,W,02:04:02,04:33:09
15945,41,W,02:05:45,04:33:11
15946,38,M,02:00:07,04:33:12
15947,42,M,01:57:26,04:33:12
15948,62,M,01:56:14,04:33:12
15949,35,M,01:47:37,04:33:12
15950,30,M,02:00:11,04:33:12
15951,36,W,01:59:48,04:33:13
15952,31,W,02:01:16,04:33:13
15953,31,M,01:58:23,04:33:14
15954,51,M,01:59:40,04:33:14
15955,38,M,02:02:23,04:33:14
15956,40,W,02:01:54,04:33:14
15957,40,M,01:50:25,04:33:14
15958,44,W,02:01:50,04:33:15
15959,22,W,02:03:58,04:33:15
15960,62,M,01:57:57,04:33:15
15961,31,M,02:00:14,04:33:15
15962,54,M,01:55:53,04:33:15
15963,45,M,01:51:31,04:33:15
15964,38,W,01:53:23,04:33:15
15965,37,M,01:55:56,04:33:16
15966,56,M,02:08:24,04:33:16
15967,50,M,01:59:41,04:33:16
15968,49,M,01:56:23,04:33:17
15969,39,W,02:07:51,04:33:17
15970,31,M,02:00:50,04:33:17
15971,26,M,02:02:12,04:33:17
15972,39,M,02:01:58,04:33:17
15973,39,M,02:02:36,04:33:17
15974,48,M,02:02:56,04:33:18
15975,33,W,02:06:00,04:33:18
15976,55,M,01:47:10,04:33:18
15977,36,M,01:53:55,04:33:19
15978,50,W,02:06:00,04:33:19
15979,50,W,01:54:42,04:33:20
15980,51,M,01:55:26,04:33:20
15981,49,M,02:01:17,04:33:21
15982,36,W,02:01:05,04:33:21
15983,45,M,01:58:27,04:33:21
15984,61,M,02:01:19,04:33:21
15985,37,W,02:04:24,04:33:21
15986,65,M,01:59:07,04:33:22
15987,58,M,01:57:18,04:33:22
15988,28,W,01:52:51,04:33:22
15989,47,M,01:54:05,04:33:22
15990,51,M,02:06:40,04:33:22
15991,48,M,01:58:47,04:33:23
15992,40,W,01:48:37,04:33:23
15993,28,W,01:56:14,04:33:23
